"Trafikkregistreringspunkt","Vegreferanse","Navn","Dato","Fra tidspunkt","Til tidspunkt","Trafikkmengde","Gyldige passeringer","Gjennomsnittshastighet","85-fraktil"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","14:00:00","15:00:00","600.0","582.0","30.7","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","15:00:00","16:00:00","659.0","636.0","30.4","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","16:00:00","17:00:00","673.0","644.0","30.5","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","17:00:00","18:00:00","533.0","509.0","31.2","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","18:00:00","19:00:00","417.0","407.0","33.8","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","19:00:00","20:00:00","395.0","384.0","31.1","39.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","20:00:00","21:00:00","305.0","297.0","34.2","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","21:00:00","22:00:00","247.0","244.0","33.6","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","22:00:00","23:00:00","223.0","218.0","33.8","41.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-07","23:00:00","00:00:00","173.0","173.0","34.7","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","00:00:00","01:00:00","124.0","123.0","33.4","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","01:00:00","02:00:00","70.0","70.0","36.2","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","02:00:00","03:00:00","66.0","66.0","36.4","46.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","03:00:00","04:00:00","41.0","41.0","39.0","48.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","04:00:00","05:00:00","24.0","24.0","38.1","46.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","05:00:00","06:00:00","77.0","76.0","34.3","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","06:00:00","07:00:00","266.0","257.0","33.8","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","07:00:00","08:00:00","468.0","444.0","32.7","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","08:00:00","09:00:00","672.0","646.0","31.6","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","09:00:00","10:00:00","669.0","644.0","32.4","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","10:00:00","11:00:00","609.0","590.0","31.8","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","11:00:00","12:00:00","641.0","616.0","30.0","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","12:00:00","13:00:00","625.0","609.0","31.1","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","13:00:00","14:00:00","624.0","604.0","32.0","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","14:00:00","15:00:00","562.0","543.0","30.6","38.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","15:00:00","16:00:00","608.0","585.0","31.4","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","16:00:00","17:00:00","608.0","589.0","30.2","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","17:00:00","18:00:00","535.0","519.0","31.8","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","18:00:00","19:00:00","479.0","464.0","31.6","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","19:00:00","20:00:00","398.0","389.0","34.7","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","20:00:00","21:00:00","351.0","343.0","34.3","41.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","21:00:00","22:00:00","340.0","334.0","32.9","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","22:00:00","23:00:00","417.0","407.0","31.1","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-08","23:00:00","00:00:00","248.0","244.0","34.0","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","00:00:00","01:00:00","176.0","176.0","36.3","44.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","01:00:00","02:00:00","115.0","115.0","35.6","44.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","02:00:00","03:00:00","82.0","82.0","36.3","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","03:00:00","04:00:00","60.0","60.0","37.4","46.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","04:00:00","05:00:00","43.0","43.0","39.5","48.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","05:00:00","06:00:00","79.0","79.0","34.9","44.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","06:00:00","07:00:00","266.0","259.0","35.0","43.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","07:00:00","08:00:00","495.0","473.0","32.9","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","08:00:00","09:00:00","749.0","717.0","30.7","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","09:00:00","10:00:00","689.0","655.0","31.2","38.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","10:00:00","11:00:00","709.0","682.0","30.1","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","11:00:00","12:00:00","684.0","658.0","30.1","37.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","12:00:00","13:00:00","675.0","652.0","30.5","36.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","13:00:00","14:00:00","599.0","584.0","32.3","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","14:00:00","15:00:00","592.0","576.0","31.5","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","15:00:00","16:00:00","679.0","660.0","30.2","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","16:00:00","17:00:00","665.0","646.0","31.1","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","17:00:00","18:00:00","605.0","587.0","30.9","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","18:00:00","19:00:00","520.0","505.0","32.1","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","19:00:00","20:00:00","441.0","427.0","31.2","37.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","20:00:00","21:00:00","423.0","406.0","31.5","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","21:00:00","22:00:00","370.0","358.0","30.2","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","22:00:00","23:00:00","307.0","298.0","32.3","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-09","23:00:00","00:00:00","189.0","186.0","32.8","41.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","00:00:00","01:00:00","150.0","145.0","35.4","44.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","01:00:00","02:00:00","92.0","92.0","35.8","44.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","02:00:00","03:00:00","72.0","72.0","39.0","45.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","03:00:00","04:00:00","47.0","47.0","39.3","48.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","04:00:00","05:00:00","38.0","38.0","36.9","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","05:00:00","06:00:00","100.0","99.0","36.2","44.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","06:00:00","07:00:00","285.0","274.0","34.3","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","07:00:00","08:00:00","494.0","472.0","32.7","40.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","08:00:00","09:00:00","697.0","668.0","32.2","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","09:00:00","10:00:00","737.0","706.0","31.1","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","10:00:00","11:00:00","646.0","624.0","30.7","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","11:00:00","12:00:00","676.0","642.0","30.7","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","12:00:00","13:00:00","677.0","651.0","30.5","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","13:00:00","14:00:00","678.0","652.0","30.2","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","14:00:00","15:00:00","669.0","648.0","30.2","37.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","15:00:00","16:00:00","667.0","647.0","30.7","39.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","16:00:00","17:00:00","654.0","637.0","30.7","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","17:00:00","18:00:00","630.0","610.0","31.6","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","18:00:00","19:00:00","507.0","493.0","31.1","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","19:00:00","20:00:00","471.0","459.0","32.3","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","20:00:00","21:00:00","433.0","417.0","31.7","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","21:00:00","22:00:00","386.0","369.0","31.8","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","22:00:00","23:00:00","327.0","313.0","32.9","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-10","23:00:00","00:00:00","337.0","329.0","32.2","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","00:00:00","01:00:00","189.0","183.0","34.7","43.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","01:00:00","02:00:00","140.0","140.0","35.8","44.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","02:00:00","03:00:00","139.0","139.0","38.0","46.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","03:00:00","04:00:00","100.0","99.0","36.1","43.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","04:00:00","05:00:00","54.0","54.0","39.4","45.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","05:00:00","06:00:00","79.0","75.0","35.0","44.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","06:00:00","07:00:00","271.0","263.0","37.1","49.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","07:00:00","08:00:00","464.0","444.0","32.3","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","08:00:00","09:00:00","608.0","586.0","32.0","39.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","09:00:00","10:00:00","616.0","586.0","31.1","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","10:00:00","11:00:00","692.0","668.0","29.7","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","11:00:00","12:00:00","653.0","633.0","29.7","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","12:00:00","13:00:00","688.0","668.0","30.3","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","13:00:00","14:00:00","629.0","609.0","31.1","39.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","14:00:00","15:00:00","588.0","571.0","30.7","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","15:00:00","16:00:00","633.0","618.0","31.7","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","16:00:00","17:00:00","646.0","624.0","30.9","38.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","17:00:00","18:00:00","566.0","544.0","30.3","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","18:00:00","19:00:00","587.0","573.0","30.6","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","19:00:00","20:00:00","526.0","510.0","32.2","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","20:00:00","21:00:00","499.0","478.0","32.1","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","21:00:00","22:00:00","430.0","416.0","33.3","41.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","22:00:00","23:00:00","441.0","429.0","30.6","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-11","23:00:00","00:00:00","570.0","547.0","33.5","43.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","00:00:00","01:00:00","478.0","459.0","30.9","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","01:00:00","02:00:00","306.0","299.0","33.7","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","02:00:00","03:00:00","256.0","250.0","34.2","41.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","03:00:00","04:00:00","251.0","249.0","34.6","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","04:00:00","05:00:00","103.0","103.0","36.2","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","05:00:00","06:00:00","66.0","66.0","38.0","46.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","06:00:00","07:00:00","57.0","57.0","34.3","42.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","07:00:00","08:00:00","103.0","101.0","34.4","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","08:00:00","09:00:00","158.0","156.0","37.0","44.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","09:00:00","10:00:00","299.0","290.0","33.7","42.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","10:00:00","11:00:00","446.0","433.0","32.2","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","11:00:00","12:00:00","540.0","517.0","31.1","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","12:00:00","13:00:00","528.0","510.0","30.4","38.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","13:00:00","14:00:00","547.0","526.0","30.7","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","14:00:00","15:00:00","588.0","573.0","31.0","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","15:00:00","16:00:00","572.0","554.0","31.9","40.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","16:00:00","17:00:00","485.0","472.0","33.7","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","17:00:00","18:00:00","532.0","513.0","31.9","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","18:00:00","19:00:00","540.0","519.0","33.3","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","19:00:00","20:00:00","472.0","459.0","32.5","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","20:00:00","21:00:00","407.0","389.0","32.5","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","21:00:00","22:00:00","397.0","383.0","31.2","41.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","22:00:00","23:00:00","426.0","408.0","32.9","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-12","23:00:00","00:00:00","427.0","412.0","33.5","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","00:00:00","01:00:00","382.0","369.0","32.1","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","01:00:00","02:00:00","384.0","376.0","33.0","41.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","02:00:00","03:00:00","362.0","351.0","35.0","43.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","03:00:00","04:00:00","317.0","310.0","35.2","43.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","04:00:00","05:00:00","173.0","172.0","35.4","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","05:00:00","06:00:00","93.0","93.0","36.9","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","06:00:00","07:00:00","57.0","57.0","36.2","46.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","07:00:00","08:00:00","61.0","61.0","34.6","42.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","08:00:00","09:00:00","107.0","107.0","34.6","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","09:00:00","10:00:00","169.0","167.0","35.0","42.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","10:00:00","11:00:00","321.0","307.0","32.2","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","11:00:00","12:00:00","369.0","357.0","32.1","40.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","12:00:00","13:00:00","435.0","423.0","32.0","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","13:00:00","14:00:00","450.0","442.0","33.3","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","14:00:00","15:00:00","450.0","437.0","31.4","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","15:00:00","16:00:00","460.0","447.0","31.8","40.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","16:00:00","17:00:00","460.0","441.0","32.5","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","17:00:00","18:00:00","497.0","478.0","32.7","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","18:00:00","19:00:00","412.0","395.0","31.4","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","19:00:00","20:00:00","375.0","360.0","31.5","38.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","20:00:00","21:00:00","393.0","383.0","32.7","40.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","21:00:00","22:00:00","278.0","273.0","32.7","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","22:00:00","23:00:00","304.0","296.0","32.1","41.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-13","23:00:00","00:00:00","168.0","164.0","33.1","42.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","00:00:00","01:00:00","97.0","97.0","34.2","43.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","01:00:00","02:00:00","51.0","51.0","34.2","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","02:00:00","03:00:00","34.0","34.0","34.2","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","03:00:00","04:00:00","26.0","26.0","37.2","43.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","04:00:00","05:00:00","22.0","22.0","36.8","42.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","05:00:00","06:00:00","80.0","79.0","35.4","45.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","06:00:00","07:00:00","291.0","284.0","34.1","41.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","07:00:00","08:00:00","537.0","508.0","32.1","41.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","08:00:00","09:00:00","712.0","687.0","31.7","41.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","09:00:00","10:00:00","659.0","640.0","32.2","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","10:00:00","11:00:00","726.0","694.0","32.5","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","11:00:00","12:00:00","646.0","629.0","32.6","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","12:00:00","13:00:00","667.0","647.0","30.3","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","13:00:00","14:00:00","586.0","567.0","30.6","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","14:00:00","15:00:00","609.0","591.0","30.3","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","15:00:00","16:00:00","657.0","639.0","29.5","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","16:00:00","17:00:00","675.0","656.0","31.5","39.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","17:00:00","18:00:00","656.0","640.0","31.2","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","18:00:00","19:00:00","523.0","506.0","32.1","40.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","19:00:00","20:00:00","374.0","361.0","31.9","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","20:00:00","21:00:00","358.0","341.0","31.3","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","21:00:00","22:00:00","302.0","294.0","31.7","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","22:00:00","23:00:00","306.0","301.0","33.4","41.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-14","23:00:00","00:00:00","252.0","250.0","34.4","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","00:00:00","01:00:00","165.0","164.0","33.2","40.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","01:00:00","02:00:00","77.0","77.0","37.2","43.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","02:00:00","03:00:00","64.0","64.0","36.4","43.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","03:00:00","04:00:00","40.0","40.0","37.6","47.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","04:00:00","05:00:00","46.0","46.0","37.8","46.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","05:00:00","06:00:00","68.0","66.0","36.0","45.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","06:00:00","07:00:00","333.0","316.0","35.5","44.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","07:00:00","08:00:00","551.0","525.0","31.8","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","08:00:00","09:00:00","747.0","718.0","29.9","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","09:00:00","10:00:00","733.0","705.0","29.8","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","10:00:00","11:00:00","788.0","756.0","30.5","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","11:00:00","12:00:00","715.0","688.0","31.8","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","12:00:00","13:00:00","721.0","697.0","30.0","37.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","13:00:00","14:00:00","678.0","651.0","31.1","37.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","14:00:00","15:00:00","746.0","721.0","30.1","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","15:00:00","16:00:00","750.0","721.0","29.5","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2023-08-15","16:00:00","17:00:00","662.0","644.0","31.0","39.4"
