"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALVORLIGHETSGRAD";"ANTALL ALVORLIG SKADET (STK)";"ANTALL ANDRE ENHETER (NY) (STK)";"ANTALL BUSS (NY) (STK)";"ANTALL DREPTE I ULYKKEN (STK)";"ANTALL ENHETER (STK)";"ANTALL FOTGJENGERE (NY) (STK)";"ANTALL KJØREFELT (STK)";"ANTALL LASTEBIL (NY) (STK)";"ANTALL LETT MC (NY) (STK)";"ANTALL LETTERE SKADET (STK)";"ANTALL LITEN ELEKTRISK MOTORVOGN (STK)";"ANTALL MC (NY) (STK)";"ANTALL MEGET ALVORLIG SKADET (STK)";"ANTALL MOPED (NY) (STK)";"ANTALL PERSONBIL (NY) (STK)";"ANTALL SKINNEGÅENDE MATERIELL (NY) (STK)";"ANTALL SYKKEL (NY) (STK)";"ANTALL TRAKTOR (NY) (STK)";"ANTALL UKJENTE ENHETER (NY) (STK)";"ANTALL VAREBIL (NY) (STK)";"ATK, INFLUENSSTREKNING (NY)";"DEKKETYPE";"FARTSDEMPENDE TILTAK (NY)";"FARTSGRENSE (KM/H)";"FORSTERKET VEGOPPMERKING";"FYLKENAVN (NY)";"FYLKENUMMER (NY)";"FYSISK MIDTDELER/MIDTREKKVERK";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK ARM (NY)";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK KRYSSDEL (NY)";"HISTORISK KRYSSDEL METERVERDI (NY)";"HISTORISK METERVERDI (NY)";"HISTORISK SIDEANLEGGSDEL (NY)";"HISTORISK SIDEANLEGGSDEL METERVERDI (NY)";"HISTORISK TRAFIKANTGRUPPE (NY)";"HISTORISK VEGDELSTREKNING (NY)";"HISTORISK VEGFASE (NY)";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"HISTORISK VEGSTREKNING (NY)";"KJØREFELTTYPE";"KOMMUNENAVN (NY)";"KOMMUNENUMMER (NY)";"LYSFORHOLD";"MC-SKINNE (NY)";"MÅNED (NY)";"REGULERING GANGFELT (NY)";"REGULERING VEGKRYSS (NY)";"STEDFESTINGENS NØYAKTIGHET";"STEDSFORHOLD";"TEMPERATUR (ºC)";"TETTSTED";"UID (NY)";"UKEDAG";"UKEDAGSTYPE (NY)";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"ULYKKESTYPE (NY)";"ULYKKESTYPE UNDERKATEGORI (NY)";"VEGBELYSNING (NY)";"VEGBREDDE (M)";"VEGTYPE";"VINTERDRIFTSKLASSE (NY)";"VÆRFORHOLD";"ÅDT (NY)";"ÅR (NY)";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"86387418";"570";"1";"1";"2002-07-24";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1090";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"7";"Ukjent";"Ukjent";"";"Tunnel (primært for motorkjøretøy)";"";"Ikke tettsted";"UID1000112604";"Onsdag";"Yrkesdøgn";"2002-07-24";"14:14:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"18,7";"Vanlig veg/gate";"";"God sikt, nedbør";"16908";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3096";"Riksveg";"Eksisterende";"162";"1";"1";"3096,354";"3096,354";"625517";"0,36496588";"0,36496588";"";"";"kanalisertVeg";"0";"";"571:86387419,571:86387421";"POINT Z(262298.998 6649726.987 14.554)"
"86388303";"570";"1";"1";"2002-08-11";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"4";"0";"0";"";"";"0";"";"0";"0";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1780";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Fortau";"Oslo";"301";"Dagslys";"";"8";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Tettsted";"UID1000112772";"Søndag";"Helgedøgn";"2002-08-11";"14:44:00";"Fotgjenger påkjørt på fortau";"Fotgjenger/akende";"Fotgjenger langs vegen eller i kjørebanen";"Nei";"13,4";"Vanlig veg/gate";"";"God sikt, opphold";"16400";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3789";"Riksveg";"Eksisterende";"162";"1";"1";"3788,616";"3788,616";"625517";"0,76928174";"0,76928174";"";"";"kanalisertVeg";"0";"";"571:86388304,571:86388306";"POINT Z(261709.033 6649941.893 13.554)"
"86388417";"570";"1";"1";"2002-06-06";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1980";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000112795";"Torsdag";"Yrkesdøgn";"2002-06-06";"19:10:00";"Avsvinging til høyre foran kjørende i motsatt retning fra fortau eller G/S-veg";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Nei";"16";"Vanlig veg/gate";"";"God sikt, opphold";"11159";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3988";"Riksveg";"Eksisterende";"162";"1";"1";"3987,551";"3987,551";"625517";"0,8855944";"0,8855944";"";"";"kanalisertVeg";"0";"";"571:86388418,571:86388420";"POINT Z(261586.45 6649797.347 12.134)"
"86388922";"570";"1";"1";"2002-07-10";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"6";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1970";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Tussmørke, skumring";"";"7";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000112887";"Onsdag";"Yrkesdøgn";"2002-07-10";"03:45:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Nei";"18,4";"Vanlig veg/gate";"";"Dårlig sikt, nedbør";"11159";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3978";"Riksveg";"Eksisterende";"162";"1";"1";"3977,973";"3977,973";"625517";"0,88006937";"0,88006937";"";"";"kanalisertVeg";"0";"";"571:86388923,571:86388927";"POINT Z(261592.277 6649804.944 12.187)"
"86388996";"570";"1";"1";"2002-07-20";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"1";"0";"6";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1395";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"7";"Ukjent";"Ukjent";"";"Tunnel (primært for motorkjøretøy)";"";"Ikke tettsted";"UID1000112903";"Lørdag";"Helgedøgn";"2002-07-20";"01:25:00";"Enslig kjøretøy kjørte utfor på venstre side i høyrekurve";"Utforkjøring";"Enslig kjøretøy kjørte utfor vegen";"Ja";"18,7";"Vanlig veg/gate";"";"Ukjent";"16908";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3402";"Riksveg";"Eksisterende";"162";"1";"1";"3402,106";"3402,106";"625517";"0,54378924";"0,54378924";"";"";"kanalisertVeg";"0";"";"571:86388997";"POINT Z(261997.767 6649728.585 10.395)"
"86389022";"570";"1";"1";"2002-05-09";"";"2022-09-16T15:12:36";"";"";"0";"0";"";"2";"0";"1";"0";"0";"";"";"0";"";"1";"0";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (262253 6649726)";"";"81";"21030";"";"";"";"";"";"";"";"";"";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"Nøyaktig";"Tunnel (primært for motorkjøretøy)";"15";"Tettsted";"UID1000112909";"Torsdag";"Helgedøgn";"2002-05-09";"11:05:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"4,3";"Rampe";"";"God sikt, opphold";"";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3122 KD4 m23";"Riksveg";"Eksisterende";"162";"1";"1";"23";"23";"625647";"0,44852916";"0,44852916";"";"";"rampe";"0";"";"571:86389023,571:86389025";"POINT Z(262253.5 6649725 17.658)"
"86389409";"570";"1";"1";"2002-04-19";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"3";"0";"5";"0";"0";"";"";"0";"";"0";"3";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1960";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"4";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"10";"Tettsted";"UID1000112986";"Fredag";"Yrkesdøgn";"2002-04-19";"22:00:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"17,5";"Vanlig veg/gate";"";"God sikt, opphold";"11159";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3967";"Riksveg";"Eksisterende";"162";"1";"1";"3966,949";"3966,949";"625517";"0,87374358";"0,87374358";"";"";"kanalisertVeg";"0";"";"571:86389410,571:86389412,571:86389414";"POINT Z(261598.959 6649813.691 12.266)"
"86389441";"570";"1";"1";"2002-05-24";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1785";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"";"3-armet kryss (T-kryss, Y-kryss)";"";"Tettsted";"UID1000112992";"Fredag";"Yrkesdøgn";"2002-05-24";"10:00:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"16,2";"Vanlig veg/gate";"";"God sikt, nedbør";"16400";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3794";"Riksveg";"Eksisterende";"162";"1";"1";"3793,627";"3793,627";"625517";"0,77221901";"0,77221901";"";"";"kanalisertVeg";"0";"";"571:86389442,571:86389444";"POINT Z(261704.023 6649941.817 13.517)"
"86389454";"570";"1";"1";"2002-06-13";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"1";"0";"4";"0";"0";"";"";"1";"";"0";"0";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1585";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Tettsted";"UID1000112995";"Torsdag";"Yrkesdøgn";"2002-06-13";"17:20:00";"Enslig kjøretøy veltet i kjørebanen";"Andre ulykker";"Andre ulykker(parkering o.l)";"Nei";"12,6";"Vanlig veg/gate";"";"God sikt, nedbør";"16908";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3592";"Riksveg";"Eksisterende";"162";"1";"1";"3591,903";"3591,903";"625517";"0,65470027";"0,65470027";"";"";"kanalisertVeg";"0";"";"571:86389455";"POINT Z(261868.057 6649862.725 12.89)"
"86390161";"570";"1";"1";"2002-04-13";"";"2022-09-16T15:12:36";"";"";"0";"0";"";"2";"0";"1";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"";"81";"21030";"";"";"";"";"";"";"";"";"";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"4";"Ukjent";"Ukjent";"";"Tunnel (primært for motorkjøretøy)";"";"Ikke tettsted";"UID1000113134";"Lørdag";"Helgedøgn";"2002-04-13";"19:30:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"4,3";"Rampe";"";"God sikt, opphold";"";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3122 KD4 m23";"Riksveg";"Eksisterende";"162";"1";"1";"23";"23";"625647";"0,44852916";"0,44852916";"";"";"rampe";"0";"";"571:86390162,571:86390165";"POINT Z(262253.5 6649725 17.658)"
"86390202";"570";"1";"1";"2002-04-23";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"1";"0";"5";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1940";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"4";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"10";"Tettsted";"UID1000113143";"Tirsdag";"Yrkesdøgn";"2002-04-23";"23:25:00";"Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning";"Utforkjøring";"Enslig kjøretøy kjørte utfor vegen";"Nei";"16,6";"Vanlig veg/gate";"";"God sikt, opphold";"11159";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3948";"Riksveg";"Eksisterende";"162";"1";"1";"3947,734";"3947,734";"625517";"0,86238738";"0,86238738";"";"";"kanalisertVeg";"0";"";"571:86390203";"POINT Z(261609.28 6649829.9 12.408)"
"86390405";"570";"1";"1";"2002-04-14";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"2120";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"4";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000113180";"Søndag";"Helgedøgn";"2002-04-14";"07:29:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"18,7";"Vanlig veg/gate";"";"God sikt, nedbør";"8623";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4127";"Riksveg";"Eksisterende";"162";"1";"1";"4126,743";"4126,743";"625517";"0,96698632";"0,96698632";"";"";"kanalisertVeg";"0";"";"571:86390406,571:86390408";"POINT Z(261509.003 6649682.111 11.174)"
"86390444";"570";"1";"1";"2002-03-20";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1750";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"3";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Tettsted";"UID1000113189";"Onsdag";"Yrkesdøgn";"2002-03-20";"16:00:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"13,4";"Vanlig veg/gate";"";"God sikt, opphold";"16400";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3759";"Riksveg";"Eksisterende";"162";"1";"1";"3758,552";"3758,552";"625517";"0,75165696";"0,75165696";"";"";"kanalisertVeg";"0";"";"571:86390445,571:86390447";"POINT Z(261739.095 6649941.998 13.903)"
"86390520";"570";"1";"1";"2002-03-15";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"2";"1";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"520";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"3";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Ikke tettsted";"UID1000113203";"Fredag";"Yrkesdøgn";"2002-03-15";"14:06:00";"Møting på rett vegstrekning";"Motsatt kjøreretning";"Ulykke ved møting";"Nei";"7,2";"Vanlig veg/gate";"";"God sikt, opphold";"16908";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2528";"Riksveg";"Eksisterende";"162";"1";"1";"2527,895";"2527,895";"625517";"0,03250749";"0,03250749";"";"";"enkelBilveg";"0";"";"571:86390521,571:86390523";"POINT Z(262632.372 6649318.057 1.94)"
"86390590";"570";"1";"1";"2002-03-14";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"5";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1980";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"3";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000113217";"Torsdag";"Yrkesdøgn";"2002-03-14";"09:30:00";"Fotgjenger krysset kjørebanen på hitsiden av krysset";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"16";"Vanlig veg/gate";"";"God sikt, opphold";"11159";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3988";"Riksveg";"Eksisterende";"162";"1";"1";"3987,551";"3987,551";"625517";"0,8855944";"0,8855944";"";"";"kanalisertVeg";"0";"";"571:86390591,571:86390593";"POINT Z(261586.45 6649797.347 12.134)"
"86390595";"570";"1";"1";"2002-03-20";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1790";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"3";"Ukjent";"Ukjent";"";"3-armet kryss (T-kryss, Y-kryss)";"5";"Tettsted";"UID1000113218";"Onsdag";"Yrkesdøgn";"2002-03-20";"23:30:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"12,5";"Vanlig veg/gate";"";"God sikt, opphold";"16400";"2002";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3799";"Riksveg";"Eksisterende";"162";"1";"1";"3798,637";"3798,637";"625517";"0,77515627";"0,77515627";"";"";"kanalisertVeg";"0";"";"571:86390596,571:86390598";"POINT Z(261699.014 6649941.741 13.479)"
