"Trafikkregistreringspunkt","Vegreferanse","Navn","Dato","Fra tidspunkt","Til tidspunkt","Trafikkmengde","Gyldige passeringer","Gjennomsnittshastighet","85-fraktil"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","16:00:00","17:00:00","968.0","935.0","46.6","57.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","17:00:00","18:00:00","944.0","944.0","53.3","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","18:00:00","19:00:00","915.0","915.0","53.0","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","19:00:00","20:00:00","786.0","786.0","52.4","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","20:00:00","21:00:00","608.0","606.0","53.9","60.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","21:00:00","22:00:00","592.0","592.0","54.0","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","22:00:00","23:00:00","482.0","482.0","55.5","63.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-15","23:00:00","00:00:00","467.0","467.0","54.8","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","00:00:00","01:00:00","405.0","405.0","56.2","62.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","01:00:00","02:00:00","362.0","362.0","58.4","65.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","02:00:00","03:00:00","341.0","341.0","59.6","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","03:00:00","04:00:00","329.0","329.0","59.2","66.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","04:00:00","05:00:00","135.0","135.0","58.6","66.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","05:00:00","06:00:00","124.0","124.0","57.7","68.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","06:00:00","07:00:00","113.0","112.0","55.4","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","07:00:00","08:00:00","139.0","139.0","55.5","62.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","08:00:00","09:00:00","273.0","273.0","54.6","61.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","09:00:00","10:00:00","436.0","436.0","53.8","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","10:00:00","11:00:00","557.0","556.0","54.1","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","11:00:00","12:00:00","708.0","708.0","53.8","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","12:00:00","13:00:00","805.0","805.0","53.4","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","13:00:00","14:00:00","886.0","886.0","53.3","59.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","14:00:00","15:00:00","881.0","881.0","53.2","58.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","15:00:00","16:00:00","881.0","881.0","53.4","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","16:00:00","17:00:00","896.0","896.0","53.6","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","17:00:00","18:00:00","867.0","867.0","54.0","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","18:00:00","19:00:00","858.0","858.0","53.5","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","19:00:00","20:00:00","764.0","764.0","53.2","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","20:00:00","21:00:00","653.0","653.0","54.3","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","21:00:00","22:00:00","616.0","616.0","54.0","60.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","22:00:00","23:00:00","562.0","562.0","54.2","60.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-16","23:00:00","00:00:00","559.0","559.0","55.0","61.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","00:00:00","01:00:00","494.0","494.0","55.5","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","01:00:00","02:00:00","424.0","424.0","58.2","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","02:00:00","03:00:00","436.0","436.0","58.0","66.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","03:00:00","04:00:00","449.0","449.0","58.4","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","04:00:00","05:00:00","242.0","242.0","59.2","66.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","05:00:00","06:00:00","132.0","132.0","57.8","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","06:00:00","07:00:00","103.0","103.0","57.9","66.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","07:00:00","08:00:00","119.0","119.0","55.6","63.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","08:00:00","09:00:00","195.0","195.0","55.6","62.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","09:00:00","10:00:00","261.0","261.0","54.8","63.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","10:00:00","11:00:00","520.0","520.0","53.4","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","11:00:00","12:00:00","587.0","587.0","53.0","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","12:00:00","13:00:00","760.0","760.0","53.0","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","13:00:00","14:00:00","773.0","773.0","52.7","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","14:00:00","15:00:00","910.0","910.0","52.4","57.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","15:00:00","16:00:00","869.0","869.0","52.4","58.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","16:00:00","17:00:00","899.0","899.0","52.6","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","17:00:00","18:00:00","782.0","782.0","53.1","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","18:00:00","19:00:00","864.0","862.0","52.3","57.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","19:00:00","20:00:00","712.0","712.0","52.1","57.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","20:00:00","21:00:00","628.0","628.0","52.6","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","21:00:00","22:00:00","545.0","545.0","52.8","58.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","22:00:00","23:00:00","363.0","363.0","53.0","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-17","23:00:00","00:00:00","207.0","207.0","55.1","62.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","00:00:00","01:00:00","106.0","105.0","57.6","64.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","01:00:00","02:00:00","78.0","78.0","57.4","63.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","02:00:00","03:00:00","49.0","49.0","55.7","64.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","03:00:00","04:00:00","44.0","44.0","59.4","68.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","04:00:00","05:00:00","46.0","45.0","57.7","65.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","05:00:00","06:00:00","116.0","116.0","57.4","66.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","06:00:00","07:00:00","441.0","441.0","53.9","61.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","07:00:00","08:00:00","863.0","863.0","52.3","56.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","08:00:00","09:00:00","1190.0","1190.0","52.4","57.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","09:00:00","10:00:00","1058.0","1058.0","52.2","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","10:00:00","11:00:00","895.0","894.0","53.0","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","11:00:00","12:00:00","914.0","914.0","53.6","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","12:00:00","13:00:00","932.0","932.0","52.9","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","13:00:00","14:00:00","933.0","932.0","52.4","58.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","14:00:00","15:00:00","1062.0","1061.0","52.8","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","15:00:00","16:00:00","945.0","945.0","52.2","57.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","16:00:00","17:00:00","1014.0","1014.0","52.2","57.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","17:00:00","18:00:00","924.0","924.0","52.7","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","18:00:00","19:00:00","802.0","802.0","51.9","57.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","19:00:00","20:00:00","680.0","680.0","52.8","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","20:00:00","21:00:00","538.0","538.0","52.8","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","21:00:00","22:00:00","525.0","525.0","53.0","58.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","22:00:00","23:00:00","374.0","374.0","53.6","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-18","23:00:00","00:00:00","209.0","209.0","55.2","62.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","00:00:00","01:00:00","102.0","102.0","56.0","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","01:00:00","02:00:00","76.0","76.0","57.8","65.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","02:00:00","03:00:00","48.0","48.0","57.4","67.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","03:00:00","04:00:00","52.0","52.0","57.8","63.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","04:00:00","05:00:00","57.0","57.0","57.6","65.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","05:00:00","06:00:00","127.0","127.0","55.3","62.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","06:00:00","07:00:00","428.0","426.0","53.5","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","07:00:00","08:00:00","833.0","832.0","50.7","55.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","08:00:00","09:00:00","1128.0","1128.0","51.2","56.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","09:00:00","10:00:00","1010.0","1010.0","51.9","57.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","10:00:00","11:00:00","900.0","899.0","52.6","57.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","11:00:00","12:00:00","937.0","937.0","51.4","57.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","12:00:00","13:00:00","977.0","977.0","51.9","57.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","13:00:00","14:00:00","934.0","934.0","52.6","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","14:00:00","15:00:00","1012.0","1010.0","52.1","57.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","15:00:00","16:00:00","1024.0","998.0","46.2","55.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","16:00:00","17:00:00","1023.0","1023.0","51.6","57.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","17:00:00","18:00:00","1035.0","1035.0","51.4","56.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","18:00:00","19:00:00","868.0","868.0","51.4","57.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","19:00:00","20:00:00","713.0","712.0","51.5","56.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","20:00:00","21:00:00","587.0","586.0","52.0","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","21:00:00","22:00:00","531.0","531.0","52.1","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","22:00:00","23:00:00","470.0","470.0","53.9","60.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-19","23:00:00","00:00:00","305.0","305.0","55.0","61.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","00:00:00","01:00:00","151.0","151.0","55.0","61.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","01:00:00","02:00:00","77.0","77.0","57.3","64.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","02:00:00","03:00:00","65.0","65.0","56.2","65.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","03:00:00","04:00:00","45.0","45.0","58.3","69.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","04:00:00","05:00:00","64.0","64.0","58.4","67.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","05:00:00","06:00:00","125.0","125.0","56.1","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","06:00:00","07:00:00","478.0","477.0","53.6","59.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","07:00:00","08:00:00","842.0","842.0","51.9","57.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","08:00:00","09:00:00","1268.0","1268.0","51.0","56.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","09:00:00","10:00:00","1081.0","1081.0","52.2","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","10:00:00","11:00:00","938.0","938.0","53.0","58.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","11:00:00","12:00:00","979.0","979.0","52.8","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","12:00:00","13:00:00","1115.0","1114.0","52.5","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","13:00:00","14:00:00","1045.0","1045.0","52.8","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","14:00:00","15:00:00","1031.0","1031.0","52.6","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","15:00:00","16:00:00","904.0","782.0","36.8","54.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","16:00:00","17:00:00","976.0","850.0","35.2","53.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","17:00:00","18:00:00","1022.0","1022.0","52.0","57.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","18:00:00","19:00:00","904.0","904.0","51.6","57.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","19:00:00","20:00:00","732.0","732.0","52.0","57.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","20:00:00","21:00:00","639.0","639.0","52.6","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","21:00:00","22:00:00","527.0","527.0","52.7","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","22:00:00","23:00:00","429.0","429.0","53.6","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-20","23:00:00","00:00:00","320.0","320.0","55.6","62.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","00:00:00","01:00:00","164.0","164.0","58.1","67.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","01:00:00","02:00:00","89.0","89.0","59.1","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","02:00:00","03:00:00","71.0","71.0","58.2","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","03:00:00","04:00:00","85.0","85.0","59.3","68.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","04:00:00","05:00:00","71.0","69.0","56.6","64.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","05:00:00","06:00:00","131.0","131.0","57.0","63.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","06:00:00","07:00:00","470.0","470.0","53.7","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","07:00:00","08:00:00","890.0","890.0","52.2","57.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","08:00:00","09:00:00","1256.0","1256.0","52.0","57.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","09:00:00","10:00:00","1080.0","1079.0","52.2","57.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","10:00:00","11:00:00","1015.0","1015.0","52.9","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","11:00:00","12:00:00","993.0","993.0","52.7","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","12:00:00","13:00:00","1186.0","1183.0","51.8","57.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","13:00:00","14:00:00","1001.0","999.0","52.4","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","14:00:00","15:00:00","1096.0","1088.0","49.2","56.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","15:00:00","16:00:00","946.0","842.0","33.4","51.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","16:00:00","17:00:00","1074.0","1028.0","46.2","56.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","17:00:00","18:00:00","1102.0","1101.0","52.4","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","18:00:00","19:00:00","920.0","920.0","52.6","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","19:00:00","20:00:00","801.0","801.0","52.1","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","20:00:00","21:00:00","708.0","708.0","52.6","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","21:00:00","22:00:00","582.0","582.0","53.0","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","22:00:00","23:00:00","486.0","486.0","53.9","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-21","23:00:00","00:00:00","347.0","347.0","55.5","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","00:00:00","01:00:00","253.0","253.0","57.3","64.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","01:00:00","02:00:00","178.0","178.0","58.9","67.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","02:00:00","03:00:00","161.0","161.0","58.5","66.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","03:00:00","04:00:00","104.0","103.0","59.6","69.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","04:00:00","05:00:00","86.0","86.0","58.2","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","05:00:00","06:00:00","117.0","117.0","57.8","64.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","06:00:00","07:00:00","447.0","447.0","53.8","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","07:00:00","08:00:00","807.0","807.0","52.8","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","08:00:00","09:00:00","1164.0","1163.0","52.9","58.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","09:00:00","10:00:00","931.0","931.0","52.7","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","10:00:00","11:00:00","918.0","918.0","52.8","58.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","11:00:00","12:00:00","921.0","921.0","53.2","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","12:00:00","13:00:00","1030.0","1030.0","52.8","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","13:00:00","14:00:00","1065.0","1065.0","52.6","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","14:00:00","15:00:00","1085.0","1084.0","52.3","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","15:00:00","16:00:00","1059.0","1028.0","48.1","57.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","16:00:00","17:00:00","1037.0","1037.0","53.0","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","17:00:00","18:00:00","985.0","985.0","52.7","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","18:00:00","19:00:00","920.0","920.0","52.4","58.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","19:00:00","20:00:00","772.0","772.0","53.0","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","20:00:00","21:00:00","621.0","621.0","53.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","21:00:00","22:00:00","586.0","586.0","53.4","60.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","22:00:00","23:00:00","599.0","599.0","54.2","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-22","23:00:00","00:00:00","563.0","563.0","54.8","62.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","00:00:00","01:00:00","432.0","432.0","56.2","64.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","01:00:00","02:00:00","342.0","342.0","57.7","65.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","02:00:00","03:00:00","309.0","309.0","58.0","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","03:00:00","04:00:00","309.0","309.0","58.9","66.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","04:00:00","05:00:00","126.0","126.0","59.1","68.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","05:00:00","06:00:00","95.0","95.0","57.4","64.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","06:00:00","07:00:00","102.0","101.0","56.6","64.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","07:00:00","08:00:00","164.0","164.0","55.2","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","08:00:00","09:00:00","253.0","253.0","55.4","62.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","09:00:00","10:00:00","453.0","453.0","54.0","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","10:00:00","11:00:00","533.0","533.0","53.4","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","11:00:00","12:00:00","748.0","747.0","52.8","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","12:00:00","13:00:00","843.0","843.0","53.4","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","13:00:00","14:00:00","890.0","890.0","52.4","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","14:00:00","15:00:00","857.0","857.0","53.2","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","15:00:00","16:00:00","970.0","970.0","52.6","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","16:00:00","17:00:00","880.0","880.0","53.0","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","17:00:00","18:00:00","844.0","844.0","53.2","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","18:00:00","19:00:00","868.0","868.0","52.0","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","19:00:00","20:00:00","698.0","698.0","54.0","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","20:00:00","21:00:00","641.0","641.0","54.2","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","21:00:00","22:00:00","496.0","496.0","53.8","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","22:00:00","23:00:00","550.0","550.0","54.4","60.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-23","23:00:00","00:00:00","570.0","570.0","54.6","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-24","00:00:00","01:00:00","524.0","524.0","56.2","63.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-24","01:00:00","02:00:00","468.0","468.0","57.4","64.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2021-10-24","02:00:00","03:00:00","455.0","455.0","59.3","66.9"
